date,killed,city,state,lat,lon
2021-01-06T00:00:00.000Z,3,Manassas,VA,38.7509488,-77.4752667
2022-12-11T00:00:00.000Z,3,Chicago,IL,41.8755616,-87.6244212
2022-12-06T00:00:00.000Z,3,Macon,GA,32.8406946,-83.6324022
2022-12-03T00:00:00.000Z,4,Louisville,KY,38.2542376,-85.759407
2022-11-22T00:00:00.000Z,7,Chesapeake,VA,36.7183708,-76.2466798
2022-11-20T00:00:00.000Z,4,Hennessey,OK,36.1098677,-97.898657
2022-11-19T00:00:00.000Z,5,Colorado Springs,CO,38.8339578,-104.825348
2022-11-18T00:00:00.000Z,4,Chester,VA,39.9829308,-75.7652424
2022-11-13T00:00:00.000Z,3,Charlottesville,VA,38.029306,-78.4766781
2022-11-05T00:00:00.000Z,4,Unityville,PA,41.2331391,-76.5157822
2022-11-04T00:00:00.000Z,5,La Plata,MD,37.2889732,-107.8539029
2022-11-04T00:00:00.000Z,4,Orlando,FL,28.5421109,-81.3790304
2022-10-30T00:00:00.000Z,4,Aurora,CO,41.7571701,-88.3147539
2022-10-27T00:00:00.000Z,8,Broken Arrow,OK,36.0525993,-95.7908195
2022-10-26T00:00:00.000Z,4,Lubbock,TX,33.5634402,-101.8792389
2022-10-24T00:00:00.000Z,3,St. Louis,MO,38.6280278,-90.1910154
2022-10-23T00:00:00.000Z,3,Chicago,IL,41.8755616,-87.6244212
2022-10-21T00:00:00.000Z,6,Hartand,WI,43.0882705,-88.33493706839994
2022-10-17T00:00:00.000Z,4,Woodbridge,VA,38.6361522,-77.26783643292558
2022-10-15T00:00:00.000Z,4,Elyria,OH,41.3673191,-82.1073583
2022-10-15T00:00:00.000Z,3,Pittsburgh,PA,40.4416941,-79.9900861
2022-10-13T00:00:00.000Z,5,Raleigh,NC,35.7803977,-78.6390989
2022-10-12T00:00:00.000Z,3,Williamston,NC,42.689151,-84.2832798
2022-10-12T00:00:00.000Z,3,Bristol,CT,41.7425538,-71.0856545
2022-10-09T00:00:00.000Z,4,Henryetta,OK,35.4396625,-95.9865145
2022-10-09T00:00:00.000Z,5,Inman,SC,38.2319537,-97.7733809
2022-10-07T00:00:00.000Z,4,Fort Worth,TX,32.753177,-97.3327459
2022-10-06T00:00:00.000Z,4,Clarence/Newstead,NY,42.9768372,-78.5930999
2022-10-05T00:00:00.000Z,5,Baytown,TX,29.7355047,-94.9774274
2022-10-04T00:00:00.000Z,4,Lafayette,LA,30.2043259,-92.0298813
2022-10-03T00:00:00.000Z,4,Dos Palos,CA,36.9860582,-120.626572
2022-09-29T00:00:00.000Z,5,McGregor,TX,31.4367029,-97.4080875
2022-09-23T00:00:00.000Z,4,Oak Forest,IL,41.6028116,-87.7439384
2022-09-09T00:00:00.000Z,5,Elk Mills,MD,39.727888,-75.9224428
2022-09-07T00:00:00.000Z,4,Memphis,TN,35.1460249,-90.0517638
2022-09-04T00:00:00.000Z,3,St. Paul,MN,44.9497487,-93.0931028
2022-08-30T00:00:00.000Z,4,Cando,ND,48.486668,-99.209859
2022-08-28T00:00:00.000Z,3,Bend,OR,44.0581728,-121.3153096
2022-08-28T00:00:00.000Z,3,Phoenix,AZ,33.4484367,-112.074141
2022-08-28T00:00:00.000Z,3,Detroit,MI,42.3315509,-83.0466403
2022-08-28T00:00:00.000Z,4,Houston,TX,29.7589382,-95.3676974
2022-08-25T00:00:00.000Z,4,Tucson,AZ,32.2228765,-110.9748477
2022-08-23T00:00:00.000Z,4,Lynn,MA,33.1474257,-101.812592
2022-08-18T00:00:00.000Z,3,Norfolk,VA,36.8448348,-76.2863999
2022-08-06T00:00:00.000Z,4,Oklahoma City,OK,35.4729886,-97.5170536
2022-08-05T00:00:00.000Z,4,Dayton (Butler Twp),OH,39.3781437,-84.3781669
2022-08-04T00:00:00.000Z,4,Laurel,NE,37.1000973,-84.1148273
2022-08-03T00:00:00.000Z,4,Lafollette,TN,36.3828571,-84.1199251
2022-08-02T00:00:00.000Z,5,Orlando,FL,28.5421109,-81.3790304
2022-07-23T00:00:00.000Z,3,Lamar,CO,33.6383552,-95.582343
2022-07-22T00:00:00.000Z,4,Maquoketa,IA,42.0690915,-90.6654748
2022-07-18T00:00:00.000Z,4,Buena Vista,GA,42.7445814,-95.1127525
2022-07-17T00:00:00.000Z,4,Greenwood,IN,37.8709542,-96.2471338
2022-07-16T00:00:00.000Z,4,Houston,TX,29.7589382,-95.3676974
2022-07-11T00:00:00.000Z,4,Houghton Lake,MI,44.3169175,-84.77587891876972
2022-07-10T00:00:00.000Z,3,Downey,CA,33.9404441,-118.1292846
2022-07-05T00:00:00.000Z,3,Gary,IN,41.6020962,-87.3370647
2022-07-04T00:00:00.000Z,7,Highland Park,IL,32.831563,-96.80077329849314
2022-07-03T00:00:00.000Z,3,Surprise,AZ,33.6292271,-112.368018
2022-07-02T00:00:00.000Z,3,Haltom City,TX,32.7995738,-97.2691817
2022-06-30T00:00:00.000Z,3,Allen,KY,40.8077797,-84.0572225
2022-06-23T00:00:00.000Z,3,Green River,WY,41.5290933,-109.466473
2022-06-14T00:00:00.000Z,4,Casselberry,FL,28.6714702,-81.3382005
2022-06-12T00:00:00.000Z,3,Los Angeles,CA,34.0536909,-118.242766
2022-06-11T00:00:00.000Z,4,Covington,GA,39.0836224,-84.508371
2022-06-09T00:00:00.000Z,3,Smithsburg,MD,39.6548186,-77.5727681
2022-06-07T00:00:00.000Z,4,Portsmouth,VA,43.0702223,-70.7548621
2022-06-05T00:00:00.000Z,3,Saginaw,MI,43.4200387,-83.9490365
2022-06-04T00:00:00.000Z,3,Philadelphia,PA,39.9527237,-75.1635262
2022-06-02T00:00:00.000Z,6,Centerville,TX,31.2578221,-95.9785301
2022-06-01T00:00:00.000Z,5,Tulsa,OK,36.1563122,-95.9927516
2022-05-31T00:00:00.000Z,4,Wyoming,MI,43.1700264,-107.568534
2022-05-27T00:00:00.000Z,4,Austin Twp.,MI,43.63823055,-82.93759021724314
2022-05-24T00:00:00.000Z,22,Uvalde,TX,29.300357,-99.7733181
2022-05-22T00:00:00.000Z,4,Pell City,AL,33.5862149,-86.2860888
2022-05-18T00:00:00.000Z,4,Houston,TX,29.7589382,-95.3676974
2022-05-14T00:00:00.000Z,10,Buffalo,NY,42.8867166,-78.8783922
2022-05-08T00:00:00.000Z,3,Clarkston,GA,42.735863,-83.4188304
2022-04-27T00:00:00.000Z,4,Biloxi,MS,30.4007626,-88.8893818
2022-04-26T00:00:00.000Z,3,Rock Hill,SC,34.9248667,-81.0250784
2022-04-21T00:00:00.000Z,4,Stone Co. (Mountain View),AR,35.8684075,-92.1176521
2022-04-20T00:00:00.000Z,5,Duluth,MN,46.7729322,-92.1251218
2022-04-18T00:00:00.000Z,4,Mocksville,NC,35.8940236,-80.5617846
2022-04-10T00:00:00.000Z,3,Cedar Rapids,IA,41.9758872,-91.6704053
2022-04-07T00:00:00.000Z,4,Latimer,MS,34.8759191,-95.2482652
2022-04-03T00:00:00.000Z,6,Sacramento,CA,38.5810606,-121.493895
2022-03-19T00:00:00.000Z,3,Fayetteville,NC,36.0625843,-94.1574328
2022-03-19T00:00:00.000Z,3,Norfolk,VA,36.8448348,-76.2863999
2022-03-12T00:00:00.000Z,3,Baltimore,MD,39.2908816,-76.610759
2022-03-08T00:00:00.000Z,3,Joplin,MO,37.0841838,-94.5133385
2022-02-28T00:00:00.000Z,5,Sacramento,CA,38.5810606,-121.493895
2022-02-24T00:00:00.000Z,4,Granbury,TX,32.4407788,-97.7926088
2022-02-05T00:00:00.000Z,3,Brown Deer,WI,43.1744352,-87.972722
2022-02-05T00:00:00.000Z,6,Corsicana,TX,32.091299,-96.4646821
2022-01-29T00:00:00.000Z,3,St. Louis,MO,38.6280278,-90.1910154
2022-01-28T00:00:00.000Z,4,Goodlettsville,TN,36.334911500000004,-86.70533913302022
2022-01-23T00:00:00.000Z,6,Milwaukee,WI,43.0349931,-87.922497
2022-01-23T00:00:00.000Z,4,Inglewood,CA,33.9562003,-118.353132
2022-01-19T00:00:00.000Z,3,Baltimore,MD,39.2908816,-76.610759
2022-01-15T00:00:00.000Z,3,Wilmington,NC,39.7459468,-75.546589
2022-01-15T00:00:00.000Z,3,Augusta,GA,33.4709714,-81.9748429
2023-05-06T00:00:00.000Z,9,Allen,TX,40.8077797,-84.0572225
2023-05-04T00:00:00.000Z,4,Moultrie,GA,39.6391442,-88.6087498
2023-05-03T00:00:00.000Z,3,Newark,NJ,40.735657,-74.1723667
2023-05-02T00:00:00.000Z,5,Lake Wales,FL,27.9014133,-81.5859099
2023-04-30T00:00:00.000Z,7,Henryetta,OK,35.4396625,-95.9865145
2023-04-30T00:00:00.000Z,4,Mojave,CA,35.01096025,-118.19028326663798
2023-04-28T00:00:00.000Z,5,Cleveland,TX,41.4996574,-81.6936772
2023-04-28T00:00:00.000Z,3,Philadelphia,PA,39.9527237,-75.1635262
2023-04-18T00:00:00.000Z,4,Bowdoin/Yarmouth,ME,43.802134,-70.20066
2023-04-15T00:00:00.000Z,4,Dadeville,AL,32.831238,-85.7635692
2023-04-14T00:00:00.000Z,3,Walker/Montgomery Co.,TX,35.3354199,-80.0442204
2023-04-11T00:00:00.000Z,4,Winston-Salem,NC,36.0998131,-80.2440518
2023-04-10T00:00:00.000Z,6,Louisville,KY,38.2542376,-85.759407
2023-04-09T00:00:00.000Z,3,Orlando,FL,28.5421109,-81.3790304
2023-04-09T00:00:00.000Z,4,Orlando,FL,28.5421109,-81.3790304
2023-04-01T00:00:00.000Z,3,Oklahoma City,OK,35.4729886,-97.5170536
2023-04-01T00:00:00.000Z,3,Baltimore,MD,39.2908816,-76.610759
2023-03-27T00:00:00.000Z,7,Nashville,TN,36.1622767,-86.7742984
2023-03-21T00:00:00.000Z,5,Sumter,SC,28.6689748,-82.076402
2023-03-14T00:00:00.000Z,4,Birmingham,AL,33.5206824,-86.8024326
2023-03-12T00:00:00.000Z,4,Dallas,TX,32.7762719,-96.7968559
2023-03-10T00:00:00.000Z,5,Miami Lakes (Hialeah),FL,25.8965633,-80.3052918571416
2023-03-06T00:00:00.000Z,3,Memphis,TN,35.1460249,-90.0517638
2023-03-06T00:00:00.000Z,3,Sacramento,CA,38.5810606,-121.493895
2023-03-05T00:00:00.000Z,3,Bolingbrook,IL,41.7003302,-88.0717708
2023-03-04T00:00:00.000Z,4,Fish Lake Twp.,MN,45.6008525,-93.08189246027528
2023-03-01T00:00:00.000Z,4,Cocoa,FL,28.3553873,-80.7318827
2023-02-27T00:00:00.000Z,4,New Richmond,OH,38.9486757,-84.2799366
2023-02-22T00:00:00.000Z,3,Orlando (Pine HIlls),FL,28.59086255,-81.44698481267486
2023-02-19T00:00:00.000Z,3,Chicago,IL,41.8755616,-87.6244212
2023-02-19T00:00:00.000Z,4,Linden,NJ,33.0123537,-94.3654707
2023-02-18T00:00:00.000Z,4,Galena Park,TX,29.7335616,-95.2302123
2023-02-13T00:00:00.000Z,4,East Lansing,MI,42.7320307,-84.4721678
2023-02-09T00:00:00.000Z,4,Harvey,LA,38.0352315,-97.4486267
2023-01-28T00:00:00.000Z,3,Los Angeles,CA,34.0536909,-118.242766
2023-01-24T00:00:00.000Z,3,Red Springs,NC,34.815158,-79.1837649
2023-01-24T00:00:00.000Z,4,Yakima,WA,46.601557,-120.510842
2023-01-23T00:00:00.000Z,7,Half Moon Bay,CA,37.4635519,-122.428586
2023-01-23T00:00:00.000Z,3,Dodge City,KS,37.7527982,-100.0170787
2023-01-21T00:00:00.000Z,12,Monterey Park,CA,34.051522,-118.129807
2023-01-19T00:00:00.000Z,4,Murfreesboro,TN,35.8460396,-86.3921096
2023-01-16T00:00:00.000Z,6,Goshen,CA,41.5824086,-85.834366
2023-01-15T00:00:00.000Z,3,Rockford,IL,42.2713945,-89.093966
2023-01-13T00:00:00.000Z,4,Cleveland,OH,41.4996574,-81.6936772
2023-01-09T00:00:00.000Z,3,Philadelphia,PA,39.9527237,-75.1635262
2023-01-07T00:00:00.000Z,5,High Point,NC,35.9556924,-80.0053176
2023-01-06T00:00:00.000Z,3,Dallas,TX,32.7762719,-96.7968559
2023-01-04T00:00:00.000Z,8,Cedar City (Enoch),UT,37.7008899,-113.0858366
